truth,plugin_estimate_riesz,plugin_estimate_propensity,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.176615164399147151e+00,2.204736709892749946e+00,2.189947027271511359e+00,5.704555791678940224e+00,2.041911148075575166e+00,2.337982906467447553e+00,2.170306155083832067e+00,7.085239653533299098e+00,2.005325378467241126e+00,2.335286931700423008e+00
2.121539888279284192e+00,2.220638597488403310e+00,2.257780184149742020e+00,2.291064136371656623e+00,6.595363323507478448e+00,2.131888925539108026e+00,2.450239347204205220e+00,2.233776523894164256e+00,6.627768435699191940e+00,2.074210753057866174e+00,2.393342294730462338e+00
2.121539888279284192e+00,2.114019446492195087e+00,2.137936333060264538e+00,2.167775293567683725e+00,6.144871933395814168e+00,2.014132395849197010e+00,2.321418191286170440e+00,2.112007022417091484e+00,6.662617021648546078e+00,1.952022305802143975e+00,2.271991739032038993e+00
2.121539888279284192e+00,2.092572832107543856e+00,2.152847314059734174e+00,2.126249905335367618e+00,5.596471283853676759e+00,1.979623154419812403e+00,2.272876656250923055e+00,2.107075995461817897e+00,7.194825555759920555e+00,1.940824253049874049e+00,2.273327737873761745e+00
2.121539888279284192e+00,1.998606542110443085e+00,2.085891414999961668e+00,2.041212017598853290e+00,5.381722321701623457e+00,1.897425980477549512e+00,2.184998054720157068e+00,1.988263293882017502e+00,6.227639646987883637e+00,1.833589118701192122e+00,2.142937469062842659e+00
2.121539888279284192e+00,2.036175687074661234e+00,2.073061890363693038e+00,2.057811794396838589e+00,5.741857272496689646e+00,1.909292708424619844e+00,2.206330880369057112e+00,2.035971871982153125e+00,6.556640200528627282e+00,1.877264628939024238e+00,2.194679115025282012e+00
2.121539888279284192e+00,2.125653447747230640e+00,2.119598254799842874e+00,2.115191307117464170e+00,5.496904860980357022e+00,1.969874722675281076e+00,2.260507891559647486e+00,2.138044816804307580e+00,7.261318107539269207e+00,1.971026615275483618e+00,2.305063018333131541e+00
2.121539888279284192e+00,2.158116195917129332e+00,2.180789548516273602e+00,2.168517194067128173e+00,7.495519927995654363e+00,1.998826919285725090e+00,2.338207468848531256e+00,2.157849775488867472e+00,7.031098517508756807e+00,1.993500549555607737e+00,2.322199001422127207e+00
2.121539888279284192e+00,1.974088655591011099e+00,1.982126655757427303e+00,1.964309754959132848e+00,7.018515914736449979e+00,1.800107651628963801e+00,2.128511858289301895e+00,1.951918439868662869e+00,7.176418560908219391e+00,1.785879500027476752e+00,2.117957379709848986e+00
2.121539888279284192e+00,2.170562160432338850e+00,2.185635397672653024e+00,2.128747374935541448e+00,1.157378500386925246e+01,1.917887581539872599e+00,2.339607168331210296e+00,2.156921878101974333e+00,7.831740402536797596e+00,1.983467521193923888e+00,2.330376235010024999e+00
2.121539888279284192e+00,2.184274691820144554e+00,2.191034444570541417e+00,2.195800751422182007e+00,7.654809088321361976e+00,2.024316890392360069e+00,2.367284612452003945e+00,2.170938445843144216e+00,7.465411450158189410e+00,2.001589325305340061e+00,2.340287566380948370e+00
2.121539888279284192e+00,2.131030253410339359e+00,2.140047761201858467e+00,2.115680788092275222e+00,6.121228734368557411e+00,1.962333755822490922e+00,2.269027820362059522e+00,2.129763882596103830e+00,7.062584791252964678e+00,1.965047077946191489e+00,2.294480687246016171e+00
2.121539888279284192e+00,2.140220907211303647e+00,2.177227342605590810e+00,2.181873060802928865e+00,6.235385214590447589e+00,2.027102728244099428e+00,2.336643393361758303e+00,2.165066571142495455e+00,7.296561597918945985e+00,1.997643540962757536e+00,2.332489601322233153e+00
2.121539888279284192e+00,2.231893620610237328e+00,2.194586509227752558e+00,2.170973213348305730e+00,7.148403549513965061e+00,2.005258678452259691e+00,2.336687748244351770e+00,2.208262447325279432e+00,7.448948343599650634e+00,2.039100158511334637e+00,2.377424736139224226e+00
2.121539888279284192e+00,2.070426003634929568e+00,2.106658282816410210e+00,2.086309980378836304e+00,6.940256689424645131e+00,1.923025902471363402e+00,2.249594058286309206e+00,2.067332692872266175e+00,6.862975506825278238e+00,1.904960260769338110e+00,2.229705124975194241e+00
2.121539888279284192e+00,2.169936966300010539e+00,2.160745890200137964e+00,2.153288656555117253e+00,7.136181198941589976e+00,1.987715851741482354e+00,2.318861461368752153e+00,2.154406624434337392e+00,7.155236058736551996e+00,1.988612912722335757e+00,2.320200336146339026e+00
2.121539888279284192e+00,2.124850470185279949e+00,2.163403673768043323e+00,2.114261241963773408e+00,7.114169020930488863e+00,1.948943996309224325e+00,2.279578487618322491e+00,2.124959085490407240e+00,7.210151449068580298e+00,1.958530368597132254e+00,2.291387802383682004e+00
2.121539888279284192e+00,2.204423204183578289e+00,2.243153271377086533e+00,2.274364393566866038e+00,1.777839307647433031e+01,2.013026537827243612e+00,2.535702249306488465e+00,2.207200134523454427e+00,7.401793997464116259e+00,2.038574122826984247e+00,2.375826146219924606e+00
2.121539888279284192e+00,2.129538152098655601e+00,2.131614089846610938e+00,2.120244419474504038e+00,6.750040738890860759e+00,1.959213501627889542e+00,2.281275337321118535e+00,2.110681242653167811e+00,6.313033682944583447e+00,1.954950223917657270e+00,2.266412261388678129e+00
2.121539888279284192e+00,2.041562462806701728e+00,2.037812229037284872e+00,2.045284591551172149e+00,6.390353979032711962e+00,1.888602799865437110e+00,2.201966383236907188e+00,2.026719274856005448e+00,7.393751274288072217e+00,1.858184901818025203e+00,2.195253647893985693e+00
2.121539888279284192e+00,2.103493112564086776e+00,2.140438247561454954e+00,2.097046725247521337e+00,6.505831965798528849e+00,1.938955599374461602e+00,2.255137851120581072e+00,2.115941877229867263e+00,6.452667706127599878e+00,1.958498019744540741e+00,2.273385734715193784e+00
2.121539888279284192e+00,1.999558693051338265e+00,2.032770491600036422e+00,2.035202411022037250e+00,6.776865265659249182e+00,1.873851843608852930e+00,2.196552978435221792e+00,1.995024069980718240e+00,6.778816481922718573e+00,1.833650275959029852e+00,2.156397864002406628e+00
2.121539888279284192e+00,2.248280959725379891e+00,2.271555935144424332e+00,2.240509004695108164e+00,8.104795303413025565e+00,2.064056796894833123e+00,2.416961212495383204e+00,2.236210481082380408e+00,7.087474451761360150e+00,2.071203687725602371e+00,2.401217274439158444e+00
2.121539888279284192e+00,2.182565556168556409e+00,2.220073420047759871e+00,2.166738178799802572e+00,6.597151524013340484e+00,2.007541390846497187e+00,2.325934966753107958e+00,2.170853166140477519e+00,7.109346097542720067e+00,2.005591966918397251e+00,2.336114365362557788e+00
2.121539888279284192e+00,2.138925244927406322e+00,2.210243669271469091e+00,2.203164224644657221e+00,6.887020022166113087e+00,2.040507604376211592e+00,2.365820844913102849e+00,2.165055114320479923e+00,7.316950575983224958e+00,1.997398329988031351e+00,2.332711898652928273e+00
2.121539888279284192e+00,2.069525053143501214e+00,2.090839356124400972e+00,2.134336152345873483e+00,9.239777227055320452e+00,1.945933582842547249e+00,2.322738721849199717e+00,2.050051436793851600e+00,8.439910071940106562e+00,1.869988229745978892e+00,2.230114643841724309e+00
2.121539888279284192e+00,2.263569520950317493e+00,2.288369832277298066e+00,2.274649914870038092e+00,5.432212988041315249e+00,2.130190960786674026e+00,2.419108868953402158e+00,2.255907342372695190e+00,6.544422135654196282e+00,2.097348040922641044e+00,2.414466643822749337e+00
2.121539888279284192e+00,2.007199814558028983e+00,2.075514077305793847e+00,2.081447881791973487e+00,5.292133286167650219e+00,1.938863663758764622e+00,2.224032099825182129e+00,2.030675534226763279e+00,6.027030130939247776e+00,1.878512993005159615e+00,2.182838075448366943e+00
2.121539888279284192e+00,2.158758911967277427e+00,2.215214783549308564e+00,2.192387609716882402e+00,7.577810791225209286e+00,2.021768390589696374e+00,2.363006828844068430e+00,2.169561511632636108e+00,6.419171678789645341e+00,2.012526834184505731e+00,2.326596189080766486e+00
2.121539888279284192e+00,2.185227799415588201e+00,2.196387704849243061e+00,2.188411397144314652e+00,5.876619278801092250e+00,2.038159539846502000e+00,2.338663254442127304e+00,2.188075321115295235e+00,7.195577172031729418e+00,2.021814895084092178e+00,2.354335747146498292e+00
2.121539888279284192e+00,2.130939304828643799e+00,2.121364950180053555e+00,2.117961841264273115e+00,5.976575925353028396e+00,1.966437539336047147e+00,2.269486143192499306e+00,2.116856904051593880e+00,6.635792216481228856e+00,1.957194574810052767e+00,2.276519233293134992e+00
2.121539888279284192e+00,2.110972132563591064e+00,2.158625688195228598e+00,2.183857170177624596e+00,7.184075995113716750e+00,2.017729669917045054e+00,2.349984670438204137e+00,2.122988812624360566e+00,7.141317094646973729e+00,1.957356437314471842e+00,2.288621187934249068e+00
2.121539888279284192e+00,2.100003289937972806e+00,2.090701636672020136e+00,2.122862392114475583e+00,7.265689654196913594e+00,1.955793922990098688e+00,2.289930861238852255e+00,2.088480111779470683e+00,7.694010754343039160e+00,1.916557711511546858e+00,2.260402512047394730e+00
2.121539888279284192e+00,2.024983091473579577e+00,2.038088249266147400e+00,2.046209903500798788e+00,7.333719824834967760e+00,1.878361108214428032e+00,2.214058698787169543e+00,2.019872515482682651e+00,7.304774864227007392e+00,1.852355283179810463e+00,2.187389747785554839e+00
2.121539888279284192e+00,2.238172874510288235e+00,2.238613404870033463e+00,2.237560915720649302e+00,6.793492640829861706e+00,2.076012528761781883e+00,2.399109302679516720e+00,2.231191398417754712e+00,7.398557367784964534e+00,2.062602258838472480e+00,2.399780537997036944e+00
2.121539888279284192e+00,1.838505806207656912e+00,1.880119461655616719e+00,1.881420243420580007e+00,5.406556062091442350e+00,1.737302840695820638e+00,2.025537646145339377e+00,1.840109828085143784e+00,6.512544956536048701e+00,1.681937160708542711e+00,1.998282495461744857e+00
2.121539888279284192e+00,2.169721827745437537e+00,2.179565540969371717e+00,2.182094794673728355e+00,5.813500269096757656e+00,2.032652020898071843e+00,2.331537568449384867e+00,2.142439651339889561e+00,6.817336938622148068e+00,1.980608005536570682e+00,2.304271297143208219e+00
2.121539888279284192e+00,2.218756625890731637e+00,2.307078408300876404e+00,2.312807484296615090e+00,8.952338777164916550e+00,2.127358556970634584e+00,2.498256411622595596e+00,2.253081283781655841e+00,7.401570966612169400e+00,2.084457812623761175e+00,2.421704754939550508e+00
2.121539888279284192e+00,2.110723365187645140e+00,2.119870933055877593e+00,2.163197878754232750e+00,7.158500481581293151e+00,1.997366351444005428e+00,2.329029406064460073e+00,2.097534340108534234e+00,6.922462867475376314e+00,1.934459715007958325e+00,2.260608965209110366e+00
2.121539888279284192e+00,1.989864483833313047e+00,2.026009496927261289e+00,2.062953767186380016e+00,5.839163452976639412e+00,1.913181505665913384e+00,2.212726028706846648e+00,1.974837093581270686e+00,7.806361400637244152e+00,1.801664006882765401e+00,2.148010180279776193e+00
2.121539888279284192e+00,2.029025050163268951e+00,2.024036424934863909e+00,1.990628923467941958e+00,1.270391534429803215e+01,1.769714095566654821e+00,2.211543751369229316e+00,1.966184062967892165e+00,8.152584277619684627e+00,1.789212404895465847e+00,2.143155721040318706e+00
2.121539888279284192e+00,2.088590327620506226e+00,2.077976175308227536e+00,2.071521239060130082e+00,6.095702614922847928e+00,1.918494276842723334e+00,2.224548201277536830e+00,2.074964515194813508e+00,6.803551561276104387e+00,1.913296572553737418e+00,2.236632457835889820e+00
2.121539888279284192e+00,1.993735461831092737e+00,1.994337852418422763e+00,2.007774147618794469e+00,5.486544477003866938e+00,1.862594571703798607e+00,2.152953723533790331e+00,1.992521886456408486e+00,6.041695578523579080e+00,1.840174330734446917e+00,2.144869442178370278e+00
2.121539888279284192e+00,2.153765696287154974e+00,2.166753106236457782e+00,2.178196625976356771e+00,7.537967554546094462e+00,2.008026545887216852e+00,2.348366706065496690e+00,2.145869197586496746e+00,7.491263199597113065e+00,1.976227113457668993e+00,2.315511281715324721e+00
2.121539888279284192e+00,2.117050961852073865e+00,2.141274723470210972e+00,2.143542590462835573e+00,5.950314097768266919e+00,1.992351563487070321e+00,2.294733617438600604e+00,2.129410036146058616e+00,7.262994610443080035e+00,1.962372555036344446e+00,2.296447517255773008e+00
2.121539888279284192e+00,2.088412740945816193e+00,2.119235772371292015e+00,2.117557439845985545e+00,7.660807562018610462e+00,1.946006402745504182e+00,2.289108476946466908e+00,2.085806602069140148e+00,7.462605874843206699e+00,1.916489306057191921e+00,2.255123898081088374e+00
2.121539888279284192e+00,2.088157249927520720e+00,2.128895841956138568e+00,2.133814743797875835e+00,5.976246341741716428e+00,1.982294619898655963e+00,2.285334867697095707e+00,2.094048409950860723e+00,7.391751326246746245e+00,1.925536832025456668e+00,2.262559987876264778e+00
2.121539888279284192e+00,1.999909572839736915e+00,1.987381599605083426e+00,2.014835712853353389e+00,6.670931518260537096e+00,1.854751202295493062e+00,2.174920223411213716e+00,1.983551635687217596e+00,7.284037632850111521e+00,1.816272351344065950e+00,2.150830920030369242e+00
2.121539888279284192e+00,2.204055963397026030e+00,2.252456783294677578e+00,2.198542795662825622e+00,6.943216240088988300e+00,2.035223906651401737e+00,2.361861684674249506e+00,2.222825319867173022e+00,7.194094410121473437e+00,2.056582025007131609e+00,2.389068614727214435e+00
2.121539888279284192e+00,2.216872263967990975e+00,2.273316916704177792e+00,2.224768959882502006e+00,6.147790734685451675e+00,2.071089576468956306e+00,2.378448343296047707e+00,2.239202232533455739e+00,6.331370624264547331e+00,2.083245208356361733e+00,2.395159256710549744e+00
2.121539888279284192e+00,2.032602218151092544e+00,2.039042002558708155e+00,1.868502596365753998e+00,4.114555500086311213e+01,1.470929000548179877e+00,2.266076192183327898e+00,2.025427950749473016e+00,6.790159954005244636e+00,1.863919194084991959e+00,2.186936707413953851e+00
2.121539888279284192e+00,2.125126592516898949e+00,2.154692398667335418e+00,2.115547786032665023e+00,5.193509247771167736e+00,1.974298413905785310e+00,2.256797158159544736e+00,2.126739329691045288e+00,5.791765537466996072e+00,1.977576175766447619e+00,2.275902483615642957e+00
2.121539888279284192e+00,2.096770116865634748e+00,2.112929955363273660e+00,2.106891808094456753e+00,5.785741985039920543e+00,1.957806240685235899e+00,2.255977375503677607e+00,2.080264601511764511e+00,7.504502090110070966e+00,1.910472684067597404e+00,2.250056518955931395e+00
2.121539888279284192e+00,2.026648740053176745e+00,1.998559581756591763e+00,1.993430534110200547e+00,7.048953367403732351e+00,1.828872765359472297e+00,2.157988302860928798e+00,2.006353796784619448e+00,8.039932795705194479e+00,1.830609079003455264e+00,2.182098514565783631e+00
2.121539888279284192e+00,2.269255248785019052e+00,2.282662158071994796e+00,2.276206547331500740e+00,6.217828772694842243e+00,2.121654255167377379e+00,2.430758839495624102e+00,2.272365539757010833e+00,7.333177970411699498e+00,2.104522945368298981e+00,2.440208134145722685e+00
2.121539888279284192e+00,2.248429635405540417e+00,2.266561366915702980e+00,2.267769912106537777e+00,6.478241356178362942e+00,2.110014367056942675e+00,2.425525457156132880e+00,2.249040371756051204e+00,7.383695269715367715e+00,2.080620646818208463e+00,2.417460096693893945e+00
2.121539888279284192e+00,2.171545793890953036e+00,2.191891615331173160e+00,2.188769273940939453e+00,6.066114487921713483e+00,2.036114154744759208e+00,2.341424393137119697e+00,2.180838897888177641e+00,7.673666586315063043e+00,2.009143942930299076e+00,2.352533852846056206e+00
2.121539888279284192e+00,2.100734010100364646e+00,2.096661035358905689e+00,2.115719909776235141e+00,5.990332685155119741e+00,1.964021320319075503e+00,2.267418499233394780e+00,2.098952525542525205e+00,6.164909050400188661e+00,1.945059333334366203e+00,2.252845717750683985e+00
2.121539888279284192e+00,2.255777608036995119e+00,2.203311896085739185e+00,2.197928827724419776e+00,5.361772205580300543e+00,2.054409546424110555e+00,2.341448109024728996e+00,2.234540494617801354e+00,6.459176082191233625e+00,2.077017255578776478e+00,2.392063733656826230e+00
