truth,Riesz_Informed,Riesz_Oracle,Riesz,Outcome_Informed,Outcome_Oracle,covered_outcome_adapted,covered_riesz_adapted
1.000000000000000000e+00,8.101338837959601857e-01,7.646581826242966340e-01,7.456071424332891828e-01,5.920059146133822559e-01,6.512203738527482244e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.071348718116790666e+00,9.827493323377242129e-01,9.470591217533320672e-01,9.925579005937654742e-01,9.963848253570593005e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.104884258701947619e+00,1.102492935282142650e+00,9.710485205871418612e-01,9.220317099945530837e-01,1.018919858309079718e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.139073505201895653e-01,8.583704783318623077e-01,1.038635229060252296e+00,1.030990364899996958e+00,1.045203435352803023e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.215742714604409525e+00,1.226172798516506068e+00,1.091794242178689478e+00,1.071897606095841171e+00,1.091089951866151875e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.175262233720432814e+00,1.067784598580770350e+00,1.231950242476874902e+00,1.195342903658253020e+00,1.157596011420329862e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.247537711114623082e+00,8.395675565897541270e-01,1.130348963692210162e+00,1.169687274228635276e+00,1.179218627747744774e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.097184295855229363e+00,1.065324597801466711e+00,9.753760352117216703e-01,1.003224597085740966e+00,1.018192059490018231e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,5.948521239949235984e-01,4.596803072406549506e-01,7.842364620291556454e-01,7.746931591867020073e-01,8.122938768974726775e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.289352050767421209e-01,6.836239720935515241e-01,6.988035421707901040e-01,7.068386147336536141e-01,7.243699663882996465e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.118838165675445362e+00,1.053035366176707566e+00,1.004273038867971479e+00,1.019217446784924874e+00,1.048774003448420311e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.073819920212171430e+00,1.148673872927100881e+00,1.014413076406225578e+00,1.008649894262843238e+00,1.032929524301260393e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.066751319708937551e+00,1.027364745804424828e+00,9.735505982044898587e-01,9.724395663377396470e-01,8.825065455178500162e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.579136262567762294e-01,9.037075057876953199e-01,1.084898573375937314e+00,1.029154694522302682e+00,1.025481320339554303e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.444526191864539788e+00,1.423111137398674675e+00,1.286325354440660540e+00,1.212554386885367208e+00,1.201112239279263028e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.036566596628995862e+00,1.019473255382591148e+00,1.040891904267576162e+00,1.013578258055410020e+00,1.026028826827383167e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.091658883118177048e+00,9.660851243889254647e-01,1.161497291556581324e+00,1.144492171578411321e+00,1.112982147419770751e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.246882407030286855e+00,1.234804650949734350e+00,9.042197666800622091e-01,8.466191945804364405e-01,8.836684096009697065e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.741185870687497861e-01,7.825793523593295165e-01,1.119938615474802557e+00,1.101236752156567578e+00,1.112824878226425840e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.350043936789082633e-01,6.067767906015442136e-01,7.827731320981589080e-01,8.281717189632686882e-01,8.429729306695424862e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.127810836722178189e+00,1.136921233747335558e+00,9.994017226663142184e-01,1.027707772574446121e+00,1.011451064988966086e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.393552781793961248e-01,8.920231019715724186e-01,7.489001033745938951e-01,7.072333608082413958e-01,7.263983404239233721e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.362547166347565453e+00,1.340146875874586474e+00,1.210060064428666093e+00,1.231738244518797210e+00,1.167532395107799381e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.380891771719256145e+00,1.255458335537853687e+00,1.133052506206604582e+00,1.125446975579310394e+00,1.096422383286751234e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.428570141196023213e+00,1.244279200669984986e+00,1.090813341138216375e+00,1.078339590440201556e+00,1.095046795317463628e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.030862570729981886e+00,1.091046835760514755e+00,1.113487446294131988e+00,1.088693813172209035e+00,1.162989689151860295e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.338935065229536647e-01,8.442169001586812271e-01,7.355114653639620581e-01,7.383019062176900960e-01,7.486938302225081276e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.326060845197515992e-01,6.966711036472734708e-01,8.748059425351110141e-01,8.557264646126514496e-01,8.831328772180746522e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.042858784655223747e+00,1.055466935562445308e+00,9.758674499700322746e-01,9.209227347897217530e-01,9.318095980077391038e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.033826677075265099e-01,8.674502513836128692e-01,9.449071758692256795e-01,9.151554120806876247e-01,8.901923657733785689e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.168437944417284768e+00,9.400715384143998321e-01,1.084562683905456071e+00,1.122799170543050451e+00,1.142070472972405382e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.281652814062288037e-01,8.263828393978773779e-01,1.037781836860357521e+00,1.023031419942822762e+00,1.043432691739440532e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.884026784894664353e-01,7.632029019654139601e-01,9.353598934145833654e-01,9.251697862769510117e-01,1.020984776313412778e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.139087901775171607e+00,1.114252721240602373e+00,1.010575736942635361e+00,9.431883819920477974e-01,1.033915689394463655e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.048455470212401153e+00,1.046175322188646062e+00,1.004143984289199931e+00,1.014537176596746360e+00,1.073717563158212540e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.198402147561632880e+00,1.128208411407355616e+00,1.017313756727918239e+00,1.047174432610422201e+00,1.033453568557142432e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.056074779684962328e+00,9.573414274653406775e-01,8.823758500066440913e-01,8.797445680740612062e-01,9.341892237206050886e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.241922722163287363e+00,1.238892531519909745e+00,1.254401265924129927e+00,1.215953546975644395e+00,1.216408491602768649e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.412622902872846975e-01,8.633726548874829376e-01,9.596396626532117669e-01,9.305053634787083805e-01,9.250260247922219570e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.502119090425228620e-01,5.897240439439082049e-01,8.883040498609842128e-01,8.682043669351567905e-01,8.839188958631530868e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.239725678444078438e-01,8.324639529123156745e-01,9.101028186394670705e-01,8.717718964899983103e-01,8.957170845620504585e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.717357741056577236e-01,8.857595941913654070e-01,1.019800459962498573e+00,9.775194458973681666e-01,9.951788495647462263e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.483644382135914208e+00,1.436292308946096163e+00,1.320706393968499093e+00,1.342643103159454343e+00,1.387707321483495626e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.644776179480404332e-01,9.388544304232400162e-01,9.032040535176063534e-01,8.819089826692475542e-01,9.203941847272748555e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,4.871946563915864337e-01,3.627748829531956543e-01,6.885389033600096687e-01,7.020768542156380354e-01,7.641124441009616852e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.089089462321220392e+00,9.533659809993196843e-01,1.176365859864136443e+00,1.154360268515610688e+00,1.194081162467064416e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.301873224745669688e+00,1.219872412231844061e+00,1.147093493577739265e+00,1.043931106678550158e+00,1.073656197591901007e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.955365497357343996e-01,6.628890814417370825e-01,8.668013661342089948e-01,8.148439368648127124e-01,8.579253558753042741e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.410030041634884768e-01,8.526206059065120080e-01,9.368438718671953103e-01,9.502957782932199837e-01,9.592194694329998494e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.049553841710755941e+00,1.109433798399144244e+00,1.040029871528795002e+00,1.018000012671681276e+00,9.812382624451835289e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.182994519223826702e+00,9.304880945536961878e-01,1.126053145827641710e+00,1.118025013306880089e+00,1.156547410582556168e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.967803500775563874e-01,1.018262400280584234e+00,1.210218367814078988e+00,1.195182399624780789e+00,1.201274278079157654e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.148814337529486584e-01,7.201648858695750555e-01,7.982249090167710115e-01,8.096718316477237165e-01,8.437947298318311251e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.623929067429804141e-01,6.573441432799760342e-01,9.716371334865429032e-01,9.502593373043733971e-01,1.000734255398036288e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.875456942102363023e-01,7.829961083805914157e-01,1.012490060815039339e+00,9.904430947355773451e-01,1.032988421755350661e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.104986916594419943e+00,1.053231523004136916e+00,1.049625689858492139e+00,1.020303298762328392e+00,1.041122616885358676e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.247514759453790534e+00,1.207976627829739913e+00,1.099132042659094255e+00,1.099587488963422066e+00,1.065081503157986775e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.301032839984641365e+00,1.095929237859508465e+00,1.112960193550003307e+00,1.129059954360337681e+00,1.094499862233743404e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.131855734668728131e+00,1.087428290839837386e+00,1.097742513732318015e+00,1.056749070889037023e+00,1.091216755937908900e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.235562059493134912e+00,1.168576576615638407e+00,9.430105398332675470e-01,9.791266308735037116e-01,9.654028441092482593e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.644480627840839260e-01,8.281509967766903513e-01,8.997089033689286142e-01,8.710257189594863281e-01,8.705112945410409253e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.654335889179030961e-01,9.004216634975421574e-01,9.985846537268758816e-01,1.013676147354975354e+00,1.051764770097936230e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,6.218745387830193483e-01,5.138590884328707586e-01,8.533551250145136047e-01,8.475096873431413602e-01,8.735948961592138184e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.035655592973364847e+00,1.093947069014777451e+00,1.018693989106782327e+00,1.028010505511556927e+00,1.024608842202356929e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.400125054075568753e+00,1.366446080432664134e+00,1.031792652085074202e+00,1.008782673720928225e+00,9.935575778543855874e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.939170035006798187e-01,7.827426969060229389e-01,7.919776560319444769e-01,7.999709711232995124e-01,8.813269300706276788e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.224440201505870629e-01,6.860213110786523849e-01,8.712488434778281610e-01,8.858677823216157821e-01,8.670843354834880667e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,5.782303996277975422e-01,6.003289682254391302e-01,8.497296626415721255e-01,8.767917062928983762e-01,8.618620135247563319e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.010622769417179878e+00,9.814881341144505722e-01,8.304149550845538741e-01,8.366261685238739476e-01,8.522017725867944149e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.557812820295048528e-01,8.288732145691031228e-01,1.010730397365293909e+00,9.599416554113658906e-01,9.729014986862112302e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.288609099857382256e+00,1.381000403218703765e+00,1.141849561972202221e+00,1.175309814622882421e+00,1.143275438341142758e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.066892751924124916e+00,9.574738400509877900e-01,8.502356888879698538e-01,8.593021175391338806e-01,8.474845842437593868e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.240644712414889161e+00,1.239753738161309737e+00,9.900377066192412867e-01,9.813847538700830597e-01,9.910648742336465311e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.286670353163579916e+00,1.226490137499501643e+00,1.119702497067388780e+00,1.161871056356981624e+00,1.158477186951161420e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.099252831030384403e+00,1.026762658044593879e+00,1.038155289135195947e+00,1.027107095961232730e+00,9.894419574952620922e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.455284550192262216e-01,1.016057994633695616e+00,9.715928927973870310e-01,9.474692461480156425e-01,9.475188759196462307e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,6.766036900604273097e-01,5.164081637300063088e-01,6.576458016637705128e-01,6.492604078142438784e-01,6.643472383455004682e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,5.848431569838639099e-01,5.349443210767131918e-01,8.433925275555751444e-01,8.570002175057581661e-01,8.564854078367986068e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.131895814317022797e+00,1.034316498668106599e+00,1.038379211775522615e+00,1.042491182547689688e+00,1.026880204527064189e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.033227657214018880e+00,9.830791382511864240e-01,8.227009559261196925e-01,8.055402867124961119e-01,8.323067423177206159e-01,1.000000000000000000e+00,8.000000000000000444e-01
