truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,1.012618252861094970e+00,1.057226859497150118e+00,1.746067122056214727e+00,9.414020654667599741e-01,1.173051653527540372e+00,1.031301456283232998e+00,1.126324768876530991e+00,9.382757691627813257e-01,1.124327143403684559e+00
1.000000000000000000e+00,9.986782092140854550e-01,9.834942256896471724e-01,5.190702203202475218e+00,7.837914386093330910e-01,1.183197012769961143e+00,9.895007056340964224e-01,1.246593786724374375e+00,8.916343202805915302e-01,1.087367090987601204e+00
1.000000000000000000e+00,1.036378461288033126e+00,9.607178250209804649e-01,1.493214420239842521e+00,8.536072978372029052e-01,1.067828352204758025e+00,1.013986246329564356e+00,1.050627144097329602e+00,9.241409433163928488e-01,1.103831549342735752e+00
1.000000000000000000e+00,1.023362798987194289e+00,1.005758164548712363e+00,1.450797470066033767e+00,9.001799133697344635e-01,1.111336415727690374e+00,9.648575992669641277e-01,1.178314155584006206e+00,8.697091714282287889e-01,1.060006027105699467e+00
1.000000000000000000e+00,1.010908245514661186e+00,9.617929867633133734e-01,1.744403255908828720e+00,8.460233918957544841e-01,1.077562581630872263e+00,9.868756133193096192e-01,1.052561345800197001e+00,8.969476458561668197e-01,1.076803580782452530e+00
1.000000000000000000e+00,1.075157875284770581e+00,1.046354109960258016e+00,1.495076348343678641e+00,9.391768241222869795e-01,1.153531395798229164e+00,1.068408880712791831e+00,6.473729846060978232e-01,9.978830264795706118e-01,1.138934734946013050e+00
1.000000000000000000e+00,1.014494030968169813e+00,1.018524415224120405e+00,1.924967383075614213e+00,8.969106438096685618e-01,1.140138186638572249e+00,1.002784442249022634e+00,1.078850384070378476e+00,9.117403690158377705e-01,1.093828515482207608e+00
1.000000000000000000e+00,1.043580214181736077e+00,8.551088823357952950e-01,5.523063154446343326e+00,6.491117978218581275e-01,1.061105966849732463e+00,9.800862636628236979e-01,1.052578904091373335e+00,8.901575461365804909e-01,1.070014981189066905e+00
1.000000000000000000e+00,1.010009637236448654e+00,1.069207487196448980e+00,2.933715985395079606e+00,9.190731251769983512e-01,1.219341849215899609e+00,1.030229333355564103e+00,9.530795991640209630e-01,9.446565504377636424e-01,1.115802116273364675e+00
1.000000000000000000e+00,1.023599522174795995e+00,1.065932821650616757e+00,2.107848207606915825e+00,9.386731683873555943e-01,1.193192474913877810e+00,1.035079576964335502e+00,1.154662260603036783e+00,9.408909307235849839e-01,1.129268223205086130e+00
1.000000000000000000e+00,9.875138423439818736e-01,9.096832290331707815e-01,3.136833961729391884e+00,7.544385102992979819e-01,1.064927947767043470e+00,9.912688616892209037e-01,1.209344043146878489e+00,8.948757491120968854e-01,1.087661974266344922e+00
1.000000000000000000e+00,1.035232700884026968e+00,9.678107469579931843e-01,1.441270226606523819e+00,8.625797277428243204e-01,1.073041766173162159e+00,9.955455154558410236e-01,1.116644402440340356e+00,9.029204525795890834e-01,1.088170578332092964e+00
1.000000000000000000e+00,9.927012279979271492e-01,1.067681903617951233e+00,1.930199338314953161e+00,9.459029745861131655e-01,1.189460832649789301e+00,1.050740003423547231e+00,1.151873468436757975e+00,9.566651702709272342e-01,1.144814836576167227e+00
1.000000000000000000e+00,9.939601190636336847e-01,1.096015688803362753e+00,8.855525306367775684e+00,8.351732612079179052e-01,1.356858116398807601e+00,9.774395434665800186e-01,1.283204055725063908e+00,8.781464752243970384e-01,1.076732611708762999e+00
1.000000000000000000e+00,9.803000767333960308e-01,9.565138827969972279e-01,2.233814864172417813e+00,8.255068357941374169e-01,1.087520929799857150e+00,9.685009878990212817e-01,8.512342811205821924e-01,8.876294649214881982e-01,1.049372510876554365e+00
1.000000000000000000e+00,1.025381815288740173e+00,1.184349202247843014e+00,2.174890930055389138e+00,1.055081565177300229e+00,1.313616839318385798e+00,1.113632147591292254e+00,1.261476412531006286e+00,1.015183300097996399e+00,1.212080995084588109e+00
1.000000000000000000e+00,1.024890053676156709e+00,1.046115976075553178e+00,3.643173667590187570e+00,8.788101724618442301e-01,1.213421779689262126e+00,1.061477581036677442e+00,1.323464669800066051e+00,9.606388793839495399e-01,1.162316282689405345e+00
1.000000000000000000e+00,1.081770452743513689e+00,1.162150451764320191e+00,3.338023755889675037e+00,1.002004567891984665e+00,1.322296335636655717e+00,1.045700930791533034e+00,1.133266254752458124e+00,9.523890275395143767e-01,1.139012834043551692e+00
1.000000000000000000e+00,1.044034876886609897e+00,1.085213925004335778e+00,1.799224757170012179e+00,9.676392523308018356e-01,1.202788597677869609e+00,1.043040737039872878e+00,1.345638129814992423e+00,9.413608133627056063e-01,1.144720660717040150e+00
1.000000000000000000e+00,9.901121317733280192e-01,9.772791669627800548e-01,1.293364560352303405e+00,8.775937688841305429e-01,1.076964565041429456e+00,9.852215401686152951e-01,1.040707547455096416e+00,8.958013845625831806e-01,1.074641695774647410e+00
1.000000000000000000e+00,1.057702401845115547e+00,1.086927393567742817e+00,3.011191867757281315e+00,9.348235166994895984e-01,1.239031270435996035e+00,1.048977810301978897e+00,1.062877199086004643e+00,9.586102381534610251e-01,1.139345382450496880e+00
1.000000000000000000e+00,1.028189679910189280e+00,1.233174082657625847e+00,8.124010934327060340e+00,9.833373343386051513e-01,1.483010830976646544e+00,1.052150877229797166e+00,1.044752956290723622e+00,9.625570944445341892e-01,1.141744660015060253e+00
1.000000000000000000e+00,1.037812921441904956e+00,1.105209128181995792e+00,2.199941100820694828e+00,9.751991767712457904e-01,1.235219079592745794e+00,1.052604182151212209e+00,1.259315036406963850e+00,9.542397104771266347e-01,1.150968653825297672e+00
1.000000000000000000e+00,1.022876998785433145e+00,9.028879019124033123e-01,1.654691423465838751e+00,7.901345199463942759e-01,1.015641283878412349e+00,9.397478504765502949e-01,9.438723166227835915e-01,8.545894111820436789e-01,1.024906289771057022e+00
1.000000000000000000e+00,1.027784222394405145e+00,1.051681799815961105e+00,1.774654747457417692e+00,9.349126799440324875e-01,1.168450919687889611e+00,1.058347830809475809e+00,1.102036592506746793e+00,9.663306174874682908e-01,1.150365044131483216e+00
1.000000000000000000e+00,1.071310501805275317e+00,1.027807731409587255e+00,1.708632278282158357e+00,9.132312786782451619e-01,1.142384184140929460e+00,1.026838206598612580e+00,1.555428353184292289e+00,9.175190997453933628e-01,1.136157313451831685e+00
1.000000000000000000e+00,9.904720134832869505e-01,8.879239339721449742e-01,3.300114618768778652e+00,7.286900159806433130e-01,1.047157851963646635e+00,9.313399504208765833e-01,1.015549606129611426e+00,8.430072229988444521e-01,1.019672677842908826e+00
1.000000000000000000e+00,1.033203272449111809e+00,1.089993174338991011e+00,2.836562553339607273e+00,9.423656788992225142e-01,1.237620669778759508e+00,1.058434711114299986e+00,1.162701058790259534e+00,9.639187612703856711e-01,1.152950660958214302e+00
1.000000000000000000e+00,1.040727385040433939e+00,1.003100616597846440e+00,1.286898560155198545e+00,9.036647125320391716e-01,1.102536520663653707e+00,1.035652761602179561e+00,1.258901890547124758e+00,9.373044265605955383e-01,1.134001096643763695e+00
1.000000000000000000e+00,1.048437286094048071e+00,9.052771070121218289e-01,3.100731426117441458e+00,7.509283470781802361e-01,1.059625866946063422e+00,1.005679285347926832e+00,1.105556677688378731e+00,9.135152301744734471e-01,1.097843340521380107e+00
1.000000000000000000e+00,9.464403630122046884e-01,9.532444365060851466e-01,1.911478702814561448e+00,8.320575016926951006e-01,1.074431371319475081e+00,9.612799625308532381e-01,1.044847473798182769e+00,8.716821271179026054e-01,1.050877797943803982e+00
1.000000000000000000e+00,1.010326814160211972e+00,9.932593889098312312e-01,1.313247859933622808e+00,8.928106658843889543e-01,1.093708111935273397e+00,1.010455958886107730e+00,1.178397475703031327e+00,9.153041670725978740e-01,1.105607750699617586e+00
1.000000000000000000e+00,1.062384966014149112e+00,9.818123654976029790e-01,1.871387999541361591e+00,8.619030319239557869e-01,1.101721699071250171e+00,1.045500849195118986e+00,1.281179567184861812e+00,9.462861383373297741e-01,1.144715560052908199e+00
1.000000000000000000e+00,9.798053623286169245e-01,9.046871476483538954e-01,3.822086010657457233e+00,7.333224744012596386e-01,1.076051820895448152e+00,9.486820334333572191e-01,1.051900048234073015e+00,8.587823201379743976e-01,1.038581746728739930e+00
1.000000000000000000e+00,9.744326965573393284e-01,8.701070045713635848e-01,3.710848633033050348e+00,7.012544291769695626e-01,1.038959579965757607e+00,9.031712992549489893e-01,1.285652682622243193e+00,8.037835399929391667e-01,1.002559058516958812e+00
1.000000000000000000e+00,1.034868233892721090e+00,1.019583280661236602e+00,1.563889993804017609e+00,9.099672252660755412e-01,1.129199336056397662e+00,1.021934303360394924e+00,1.215754899890877816e+00,9.252860336043273737e-01,1.118582573116462475e+00
1.000000000000000000e+00,1.029870473562605415e+00,1.020511809182870877e+00,1.741944577813421269e+00,9.048238297716283407e-01,1.136199788594113524e+00,9.671947179357006652e-01,1.399894769537003203e+00,8.634851644061115605e-01,1.070904271465289659e+00
1.000000000000000000e+00,1.022963109280438099e+00,9.539540740914993489e-01,4.496215769421215036e+00,7.680903471310807085e-01,1.139817801051917989e+00,9.344704715654157390e-01,1.153052632012209422e+00,8.403474989058348221e-01,1.028593444224996656e+00
1.000000000000000000e+00,9.600274548096220384e-01,1.011183213238993517e+00,1.082671727666146611e+00,9.199780411378207789e-01,1.102388385340166366e+00,1.006586069687450014e+00,1.158807364366757131e+00,9.122285117394898224e-01,1.100943627635410316e+00
1.000000000000000000e+00,9.451294378265118201e-01,8.757136641786003040e-01,1.899875700116886668e+00,7.548951019493713721e-01,9.965322264078292358e-01,8.691547678977894487e-01,1.275089162690978828e+00,7.701761588209422582e-01,9.681333769746366391e-01
1.000000000000000000e+00,1.010224071958971015e+00,1.020977510945327182e+00,9.055028851563205805e+00,7.572132266452529237e-01,1.284741795245401441e+00,1.009807511606630293e+00,1.245287747760301933e+00,9.119924063130615544e-01,1.107622616900199031e+00
1.000000000000000000e+00,1.015626570431455988e+00,1.013489475570772624e+00,4.185970069153670536e+00,8.341527943387350152e-01,1.192826156802810234e+00,1.013721759997680660e+00,1.182988708032981728e+00,9.183847847910012741e-01,1.109058735204360158e+00
1.000000000000000000e+00,1.032687349229838292e+00,1.012132771912040097e+00,2.503490197991505184e+00,8.734431331887081429e-01,1.150822410635371940e+00,1.051425185746811097e+00,1.045412275988026662e+00,9.618031371266685392e-01,1.141047234366953766e+00
1.000000000000000000e+00,9.937099665034849760e-01,1.017718794403574600e+00,2.351552580409000281e+00,8.833035840075839085e-01,1.152134004799565181e+00,1.038545904740157511e+00,1.318360766236180925e+00,9.379018316948667389e-01,1.139189977785448393e+00
1.000000000000000000e+00,1.015156921565727899e+00,8.846790250898209917e-01,2.624753289061729333e+00,7.426702068054655825e-01,1.026687843374176401e+00,9.751959678939579046e-01,1.328876182127231020e+00,8.741513169592353139e-01,1.076240618828680606e+00
1.000000000000000000e+00,1.001947101986248256e+00,1.081158993134606616e+00,3.962896203027356012e+00,9.066662308001769421e-01,1.255651755469036290e+00,9.883286962301078837e-01,1.639264808187370193e+00,8.761021424459646267e-01,1.100555250014251252e+00
1.000000000000000000e+00,1.034998229881629817e+00,9.448012129413430049e-01,2.867058842559331744e+00,7.963822569446379340e-01,1.093220168938048076e+00,9.741274346747615942e-01,1.260030365752640602e+00,8.757350299569649499e-01,1.072519839392558127e+00
1.000000000000000000e+00,1.062058689730059236e+00,1.076573866940226498e+00,2.309128512060739880e+00,9.433766590720993328e-01,1.209771074808353664e+00,1.089488072802589969e+00,1.026633071559114319e+00,1.000674632291578492e+00,1.178301513313601445e+00
1.000000000000000000e+00,1.006746641669047815e+00,1.010965984512110172e+00,2.185824197261514001e+00,8.813738378657964834e-01,1.140558131158423860e+00,1.005908581296905302e+00,1.041974135408591184e+00,9.164340280587287557e-01,1.095383134535081737e+00
1.000000000000000000e+00,9.730976368245082275e-01,9.498356797002630580e-01,3.025738742148074145e+00,7.973648434604362345e-01,1.102306515940089771e+00,9.704996002019661283e-01,1.043013992837544146e+00,8.809804117015701541e-01,1.060018788702361991e+00
1.000000000000000000e+00,9.943527575267406826e-01,9.596816062922157720e-01,1.727033540454068206e+00,8.444898353273734282e-01,1.074873377257058227e+00,9.801143869855604152e-01,1.137493298185148882e+00,8.866286206432121286e-01,1.073600153327908702e+00
1.000000000000000000e+00,9.532353088243278316e-01,1.166106484385031061e+00,1.124798471459235394e+01,8.721328186270996818e-01,1.460080150142962552e+00,1.009453635299194740e+00,1.353396027084972086e+00,9.074810293930041238e-01,1.111426241205385246e+00
1.000000000000000000e+00,9.938160385859640122e-01,1.078338764505623937e+00,4.334904446473157869e+00,8.958396197318947429e-01,1.260837909279353131e+00,1.086429074866501088e+00,1.452545229204406096e+00,9.807872483723359958e-01,1.192070901360666291e+00
1.000000000000000000e+00,1.035679393494132849e+00,1.089752680767780424e+00,4.549031977064947441e+00,9.028004877178313903e-01,1.276704873817729347e+00,9.955897802066172586e-01,1.323350770678662691e+00,8.947554178033259031e-01,1.096424142609908614e+00
1.000000000000000000e+00,9.722383732458069749e-01,8.844762670537856808e-01,2.128713687505046082e+00,7.565882965333384780e-01,1.012364237574232995e+00,8.994282871918246602e-01,1.113974661316499359e+00,8.069140173853406317e-01,9.919425569983086888e-01
1.000000000000000000e+00,1.008204612861677285e+00,1.030683993711284607e+00,1.853396706986470521e+00,9.113524489332233136e-01,1.150015538489346012e+00,1.003309841148585235e+00,1.034860172899122466e+00,9.141412498149853461e-01,1.092478432482185013e+00
1.000000000000000000e+00,1.035523822637200997e+00,9.733821907381231542e-01,1.781264629653360299e+00,8.563958137425400352e-01,1.090368567733706273e+00,9.542231110407964900e-01,1.070416168850161220e+00,8.635356173687935843e-01,1.044910604712799396e+00
1.000000000000000000e+00,1.070954930930400062e+00,1.111799972943102954e+00,2.728222065623701731e+00,9.670191877034861605e-01,1.256580758182719748e+00,1.108472297027645714e+00,1.000808576846003772e+00,1.020783002027496389e+00,1.196161592027795040e+00
1.000000000000000000e+00,1.008397811897990604e+00,1.023501560095366969e+00,1.629263943259656511e+00,9.116178672315157216e-01,1.135385252959218105e+00,1.022483070667086213e+00,1.374847100705547609e+00,9.197055184285702900e-01,1.125260622905602137e+00
1.000000000000000000e+00,1.006469760491060406e+00,1.088275227666077205e+00,4.102184203537162510e+00,9.107424090870417377e-01,1.265808046245112672e+00,1.047598435127240490e+00,1.028827384315310844e+00,9.586901309078291744e-01,1.136506739346651917e+00
1.000000000000000000e+00,1.039404744585053386e+00,1.007085900034534909e+00,3.628884961490263628e+00,8.401085095407259118e-01,1.174063290528343906e+00,1.042453909011054725e+00,9.122907256748720162e-01,9.587322743906940836e-01,1.126175543631415366e+00
1.000000000000000000e+00,1.021649093678220321e+00,9.950652104470655290e-01,2.496755931903432035e+00,8.565622315043711632e-01,1.133568189389760006e+00,1.067540998937422714e+00,1.150017157160544867e+00,9.735419998901142513e-01,1.161539997984731176e+00
1.000000000000000000e+00,1.025103333650222881e+00,1.040909387718432333e+00,2.723701548685706797e+00,8.962485991858724077e-01,1.185570176250992258e+00,1.070017085374373789e+00,1.032500970637366233e+00,9.809501922119814310e-01,1.159083978536766146e+00
1.000000000000000000e+00,1.040925713353477056e+00,1.012951660220808403e+00,1.841596693092683923e+00,8.940005958608384651e-01,1.131902724580778230e+00,9.997299436506578152e-01,1.051148598031285575e+00,9.098623471077771363e-01,1.089597540193538494e+00
